,ID_Rest,ID_yelp
13396,pitt201103300004,jemRU9DvmS0WGZuZ-k3jCQ
13397,pitt200208280010,Kot0deqA1WAbZ7YXY5fQ5w
13398,pitt55316,JKXR_z4ww-d5QeeYRCwibw
13399,pitt200206110003,GLKPlORydRnyFmeLK-1sHQ
13400,pitt200906260003,Dg0L3uU9BR1UgCaCG9Mo-Q
13401,pitt200509200004,j7mG6ELuA5VinreWyKHDSw
13402,pitt201508100001,zE7pCmT1P9-tFLHcoJ7jQw
13403,pitt200102070002,XAM8bZWsEKBTzOeTOz2qEA
13404,pitt200510030001,u9rzkMMKz0jqEE1Ro9vFfw
13405,pitt200509290003,cuDQMLZ5k7buA9qzWHbWXw
13406,pitt53207,IfHkboQZGPZkKpqHZCW4ag
13407,pitt201207100004,-7teXSpi9nqy58WUd-8yfw
13408,pitt200510050006,JzITUte597nI4RXQK9nERQ
13409,pitt200509290002,P4lfCI0WSaVoA2VFdsZRiQ
13410,pitt201104070004,7m0smV1-RvM1GnWhCTjy7Q
13411,pitt200402200007,ofGLoCpwEauC1-oi99cdGg
13412,pitt200203190005,zteZLrmv5yPhsonXoI5hQg
13413,pitt201202090002,3ybsKWA03f16v4OPC0jApg
13414,pitt8734,zjOfUAyqyH_BPe7EkFBrEQ
13415,pitt201702020002,jP4aIHwJwpkKy-V3nG8f6w
13416,pitt49797,ZMH9VRSRdGsECRjxFYpLqA
13417,pitt200510050001,5RVbdMA1oVz7GCOIwn1Z3Q
13418,pitt47615,Mrh6EoDcsDWmvWBPmK7ncw
13419,pitt201611100001,Mrh6EoDcsDWmvWBPmK7ncw
13420,pitt201202290007,zaDZo74bWzds9MunE6XVxA
13421,pitt49446,DkEOy5-hSds5Y9RvxMzCVg
13422,pitt200401210001,w-YZ755_a3SswPSeUwCdSg
13423,pitt201503110001,w-YZ755_a3SswPSeUwCdSg
13424,pitt200509130001,dW79jPJVpzlTKGF-1JAsaw
13425,pitt201002120011,1839Avk-JpsRaBtrNRbqyg
13426,pitt201012210001,hyc5Cg9CJS_ZBuN5OBnC7Q
13427,pitt200510130004,xR4RLy-6LtX0cLOTchBDtg
13428,pitt201009080013,C6jKwYmzHztO7OCex9j-YQ
13429,pitt201611300005,49sbCG7F2jvqJsfG6-N8Rw
13430,pitt200205200001,VSZfpOFWhK4RcFvn_Ay1ZQ
13431,pitt200508230010,jDZJsIyc3jXjcTtJk_p8ZA
13432,pitt200508230007,RN0BrjsrPCkzSCRL9xvf0g
13433,pitt201407180002,RN0BrjsrPCkzSCRL9xvf0g
13434,pitt48939,pewbZXifFrGqYqdNiXi5sQ
13435,pitt200510200005,qpa8Y4VAMQKh8P5zqC5Y4g
13436,pitt200903170001,qpa8Y4VAMQKh8P5zqC5Y4g
13437,pitt200510250003,k3WyM7vM-4nKxJQaFBdwJA
13438,pitt200510250004,v4YPhoi4MtoLxFP3ngFsYQ
13439,pitt30863,-zu_7iWh5CnV9kEQyCDAQQ
13440,pitt201509180005,hF1-dtY_oXfngC8h2mY4qg
13441,pitt200810300002,rBnpbR-cfCD9CKy_ahCmsg
13442,pitt51243,BQ0KH9QdYM7Ebe1zWYD0YA
13443,pitt200407200004,jWlErd3TOkO4C0MgP8eDvw
13444,pitt201002120012,Iko1Ic3XzHJb8UoZmpfmOw
13445,pitt201511020009,N60yOH1GpH8wE9kln7m3XQ
13446,pitt200202140002,XMNMDA4qO6HfEkHG9I2Qhw
13447,pitt49806,6X3oo6gvtQkpSn8rE_wi-g
13448,pitt1880,k8NHw2fUjisdp38PLCl0JA
13449,pitt200511020008,YwnkCrb45OKGCSLXmmCHlw
13450,pitt201402070002,YwnkCrb45OKGCSLXmmCHlw
13451,pitt201601040001,YwnkCrb45OKGCSLXmmCHlw
13452,pitt46952,l5PuzGq6hETve3H06tKjVA
13453,pitt200712190002,l5PuzGq6hETve3H06tKjVA
13454,pitt201106100006,FXSmA6oWEvylen1QnVZlAA
13455,pitt200001050001,IMU524Ze7yHf8gc7R-SYUA
13456,pitt201301300003,g93ECYDp2JB85zSVLWgK_Q
13457,pitt55266,ECtQU_nN7OX1xnz1gujGcQ
13458,pitt38311,T9uRUpoontO6YX-GoM4UvA
13459,pitt201408280004,j65Mnw8aFJkYgkt_UR5BOw
13460,pitt200107110003,p1RDGT0jnXCvrJfHVfpBiA
13461,pitt200402120004,6ijZO9TWdl6lTLqe5G5XWA
13462,pitt32163,Iam7tYWhssw_rscSBkeRIQ
13463,pitt1656,gzglb8NszrEtF1pWSrvjtg
13464,pitt201309250002,1HfkEkNhI6XJXkgrCTBKpw
13465,pitt200801180001,4hJHSMKyKJRl50k9EM6jkA
13466,pitt200710120006,KNvqTNhpCq7Sshqzykx9QQ
13467,pitt201106270011,Srl3TFbOAfa-9_1m_wK6xQ
13468,pitt201311290011,vAyQDNs9lu_8hT20lleGqg
13469,pitt200806110004,iDuwJjTE5Sw_bb3aFSTBCg
13470,pitt200106150007,leG7stzwTdc37b8Ma1TEeA
13471,pitt56082,mweMYUxCsIZUtHVJa_4Z5w
13472,pitt199904070001,O5MzWfMWDeEwkzNVeKdCfg
13473,pitt201211060001,l1hqzJAIYEs3NQYqjH_kxA
13474,pitt201410310004,l1hqzJAIYEs3NQYqjH_kxA
13475,pitt34966,2d9yZ11uVa83OEQWxe4vlQ
13476,pitt201306280002,1hCKJqPC9uLIXavNKVudAg
13477,pitt30075,HGXAq1gGFBchML1PffQNnQ
13478,pitt200304180001,3v8vcGGeJRZXTGxpeyq0gA
13479,pitt201011170001,kUuMZR8fPZjiCVcwPoNKlg
13480,pitt44488,B5hl4fV8ZmwN2bLDgdr0Fw
13481,pitt7260,uNzg9P7p-7QBNp47U4koEg
13482,pitt201010200002,7umN_k_4MYJnXGjuvmZySg
13483,pitt55373,Apn6Qly16cIUxgB1dYUvjg
13484,pitt2050,eVXRCnmBnu6xBDF1JclGog
13485,pitt200110220002,8VDXQqrDeV-JpKexAERdfg
13486,pitt200204010003,0BIPqOo8vqC9l9zPDu-Lmg
13487,pitt57600,6yGSXuQdqsLiOZkOmd1Jsg
13488,pitt200512130004,dMLGSQlmo6MhLD18grRENA
13489,pitt8469,XOvQUSHUjE0KkUuwDUR5OA
13490,pitt201009270023,XOvQUSHUjE0KkUuwDUR5OA
13491,pitt200512070001,laYIPajrOJmmQHZYOdg_hQ
13492,pitt8824,e-tVn_DJs_t8ZIeM0Sq36w
13493,pitt200512150002,udOQuerBSi074Nsagjx6eg
13494,pitt200512220001,R19oiRejCcgRzbeYz2UQig
13495,pitt200512220003,HidSAIhDmpVf38qriIi4hQ
13496,pitt200106210005,HO1nuPD5-m7swsxJn4g7rg
13497,pitt201706210003,hNCKIrMJSacjMiWVwRb_YQ
13498,pitt200906170001,4cHJ1PfvCOsXRHuhzOlnLw
13499,pitt201305240012,4cHJ1PfvCOsXRHuhzOlnLw
13500,pitt200903180006,7mU3l5VjH1IxsXcxBxUblg
13501,pitt200601270008,Cot6sn3QVG1utmh3qJNF7Q
13502,pitt200602140006,6a6rlMh3BhiWsTxEyCx4sg
13503,pitt201504150006,dAgImz1R-BKwR3sYhbPqRw
13504,pitt200911180003,L_ibZRB6OAQCnQuA3jluyQ
13505,pitt201501140011,IL3qkg22Zb0s8B9aJYle9w
13506,pitt201310080002,LWAMSzhYHe2fkA_QJOw1PQ
13507,pitt200603020001,mREtC2OzAMPJb-UE6fzDKw
13508,pitt201701260007,mREtC2OzAMPJb-UE6fzDKw
13509,pitt200603060001,UOB0csu7nyZoLd0aL757fg
13510,pitt200603020004,dUpQASSr7YfrfW1sB9Y-UA
13511,pitt200901200002,KUZwPgq6IFYiMzwrEH5CLg
13512,pitt200808150002,FfYmxWWU3wJUjOE2k9bXRA
13513,pitt201701260004,BNeS_hZfmdQWsqewj-LuDA
13514,pitt200604070001,h14GmWZ8rXum9fXF__wt3w
13515,pitt201302080009,eRoOfy-lQso6N3GiUY_c3w
13516,pitt200202130003,No7l4LinY1tu-bCL97qi1A
13517,pitt201106100007,6dSh-KbGR_6qjglv_3Zo6A
13518,pitt201111150003,8ptBNZne8pV6X01pQBnpkQ
13519,pitt201112270001,462vn0tiPlmWRcP71yYOTQ
13520,pitt201607010004,462vn0tiPlmWRcP71yYOTQ
13521,pitt200604240004,2-zigU5Nt08prVr7GpxKWQ
13522,pitt200709180002,VcSn9QkXjo6lFuT6PIL2dA
13523,pitt201404100005,1dYpffQi3qdh-dkXF4LZBw
13524,pitt200604250001,WB8BmFMORvshjb7tBw0e0Q
13525,pitt200605050008,-cKjQJsU73tLKFA4unJbww
13526,pitt200605190007,X8KLsPEgLe4FuJwRU0tPag
13527,pitt201703020003,XY5r7aptxnh-Q-OdVNk1mw
13528,pitt200605230010,MkYtJK1b5Nlb9ooGA9VFEQ
13529,pitt200605260001,scIbMKZIigMz4w5Q2SltTg
13530,pitt200512060005,oP0eUhf44jU71-I8DwKU5A
13531,pitt200606060004,K6AKMjAdCSe8xllsbyeL9Q
13532,pitt201105260001,K6AKMjAdCSe8xllsbyeL9Q
13533,pitt200606020001,1J_X-UqQgDj-mtogVbF11Q
13534,pitt200606130003,jjk_7-_g-FriMISua3KndQ
13535,pitt201008110002,q4P3WHwC0lFafwvTlkKMIw
13536,pitt55312,T-OuUSSzWgrMCv9TUX3epg
13537,pitt200008140007,QCZwZLYHkTyYQDr6jdjKjA
13538,pitt2207,haQkLoAcdUBvLteoY6NnJA
13539,pitt200903310003,K6-LBrSl_NopD2llTIKsUQ
13540,pitt200706180005,_29kWahGAxn1QzMmxOCRlA
13541,pitt201412180002,_29kWahGAxn1QzMmxOCRlA
13542,pitt200702200001,5REYrZfsX3m4E3FTwovp5Q
13543,pitt201608220001,Sn09Z4N9FpfoBbLBSJlB_A
13544,pitt200706210001,E2KMVObgTKsgNurd7v09Nw
13545,pitt201208060002,NN0d_nZ7dX9pS67q4pHbFg
13546,pitt201602010016,YgO2v1VNtbPA7zgp0szJXA
13547,pitt54459,Umsm4Nc-O46Z8nUmx6jgbQ
13548,pitt201408080001,fZGTgKUNKKuOKC2tg4pQFw
13549,pitt200907090001,sH3zUEyNXNYzuaU9UomKqA
13550,pitt201507230009,6TlqrH6HWgKjtX-O2VMzXw
13551,pitt46085,bNK25VxhfJQe-cEJqIhzfQ
13552,pitt56337,v2BGGthBhJ6uG_7BK96-5w
13553,pitt200711200001,8B7A5KqrrbxOlCX66hqfOg
13554,pitt200707270001,L95ppCbcWAt4LUWrCiEvPg
13555,pitt48450,RAYnYkxR_e1NZYOXo4DyfA
13556,pitt201103210001,cmaPrML-0zCJOs8_1VYmaw
13557,pitt200212040002,v1G_bioP6POazUyQwHcz7Q
13558,pitt43345,uO_OX2DXmzo2c72YpbXe1A
13559,pitt201303130006,uO_OX2DXmzo2c72YpbXe1A
13560,pitt1723,BKmKEdTZOdrOA0yHPcvjHw
13561,pitt200710230015,N42CouuodYv-yGpmuUZyew
13562,pitt200706070018,55LdBLn7CXbWwhD06Zn_0Q
13563,pitt200711280001,Ac3JAxptiN4wfPg-zNNCNw
13564,pitt31342,LUfHYSmYIkHjdxKd2QlsoQ
13565,pitt201211270007,LUfHYSmYIkHjdxKd2QlsoQ
13566,pitt883,zuu87Wx0Sv2KCUzY_wGSKQ
13567,pitt200801030008,gcYwWmzzzC4raKZ5FoTsNw
13568,pitt201311070004,gcYwWmzzzC4raKZ5FoTsNw
13569,pitt200007070001,zOP3oRiUR6DP6o9mQ4JYGg
13570,pitt200612280006,3kPqtmL3EdfhCwxfIHT_iQ
13571,pitt53551,O2OYKd7YYq9tPHDzKpI4SA
13572,pitt200801110004,d6zooCvFxThM1SGye7JJfQ
13573,pitt200902180010,IcIqyNdDl4qz7BjSs0uRVQ
13574,pitt200612050001,GvBGYrTb6HKMA50TuVQztA
13575,pitt200612040003,nlVjdQq9FzdQ3bfy-8y80g
13576,pitt201509280001,nlVjdQq9FzdQ3bfy-8y80g
13577,pitt200604180001,1cGyzWtfOoDiE8V0OR85yA
13578,pitt201511020015,s2s7K5_x-W6gbCvuhtI6lw
13579,pitt51908,kyS7_vA_kNIluBQDOyWfIw
13580,pitt200610030003,uqNCIsAUgH0YxIXq5BWYTA
13581,pitt200703050002,PGCmPHJdeAREQKYbhBMA5w
13582,pitt201310290001,DNvlDfZ399DMTNejbT9C-A
13583,pitt200102080007,IakOnLeTFBvJvcxxBHQq_Q
13584,pitt201305160004,Oy9xDxD-JtUzSurhOhboLg
13585,pitt200607050003,X4CRPHvv-33kjxVJISZpUg
13586,pitt201601060003,eva56motCJcevOwKzyQO1g
13587,pitt200512150003,oPjE2T66w_YgnyjhQdJINA
13588,pitt200807160001,e5sv-sFnoxzitw4fTpPi6w
13589,pitt201602110009,KaayEabSmIborGxeICA1uQ
13590,pitt200607210003,WKPm5nCLjmF3ph1kyhyBTA
13591,pitt43989,1hDSdypYCwmZbmKY6MECxA
13592,pitt199910080001,Ny3fbYH-tFnSX9bvTQRvfw
13593,pitt56246,heTUR_TGWJ9iYiiEWnikXg
13594,pitt201512240008,uarJTrBc8VsXlZm9qlQVAw
13595,pitt201407210001,W2cxJaoiztWg--sxvjWnKg
13596,pitt201209240002,Atk1wlFBAjbxczwL0uwQVg
13597,pitt201503160003,Q9veWOu7mFj881o3nqB4bQ
13598,pitt57342,trioKWMz0NsM9v4cqmUQkg
13599,pitt201005070003,trioKWMz0NsM9v4cqmUQkg
13600,pitt881,M6MiFQqy9f2a1EI3x05pmg
13601,pitt50900,BfIcrMq0Me0D7BBSYij7Fg
13602,pitt200511020007,GvLgdEWhVWBahZsFiGYTgQ
13603,pitt7822,lK_iVjCur58if_XcbENGqg
13604,pitt201505140004,lK_iVjCur58if_XcbENGqg
13605,pitt200806170001,_toz5ca6UeEMm-ScLakofg
13606,pitt201002120014,OvDy9zJLGmfPgiKRUsIb4Q
13607,pitt201508100005,V0H4g1WP8dCAOHeoegunZQ
13608,pitt201208160009,KowfRkKCR1qYzIM3-M6FBA
13609,pitt200004100003,sEWmZeYpzVSvZ8GPDcpFiw
13610,pitt200901220004,Kg00kM0jvMYKKZYrh7Yvrg
13611,pitt56883,LqTAIHCtD1Ac_dIGu19CdA
13612,pitt201008250004,pdKzXreGTKxv6jSoh77y8g
13613,pitt200710120005,NKJaFwykv90TS54XxB937g
13614,pitt9346,nln6pQdrSiZcXfFz2LnM8g
13615,pitt200911030005,EVjwTJ3boXTve0hTTFxPJw
13616,pitt201311250008,EVjwTJ3boXTve0hTTFxPJw
13617,pitt201208030003,3RWJGTSIRvGmIbwvMqAOuw
13618,pitt48936,h6QDKfzOcjLAw08AzRWvEw
13619,pitt201407070006,JePAAhbOLBDI74VeePOBKw
13620,pitt201009270012,50KEvLtQl9Vv4YE1vs681Q
13621,pitt201010060001,3b2R0n1lyUSBB-itvB8Caw
13622,pitt200612080002,b0CStusyvwyQaAH_ts2pjQ
13623,pitt200707160002,T5CdfrZWw-uW9Y5L_sddqQ
13624,pitt200702120002,aOgZsFAm9_-uWIwD8iP6aA
13625,pitt200803070004,2706goA6nyUtHbOrPoATCw
13626,pitt200708280001,LQm8wLJ8VZV2ns4S1yUc0A
13627,pitt201102220005,LQm8wLJ8VZV2ns4S1yUc0A
13628,pitt201503110002,ylLChdh7Oyx3SW8SxOTlbA
13629,pitt201110270003,QbwJTaWoQjwABemmtGk9xg
13630,pitt200703270001,nfJHNu_AQXptaTQIHjpAoQ
13631,pitt56100,WAvBDsUGa_nzmcwfc42Qng
13632,pitt56936,IS5M60DX0y7EbjQu3WSAsw
13633,pitt201604220001,omScOGJlpuxa3JZtPc8CNg
13634,pitt200607210002,cPYdwElCHVU794t-Cs0ToQ
13635,pitt201008090005,FCUVjQf762no86Uzcbv1Tg
13636,pitt201008100003,FCUVjQf762no86Uzcbv1Tg
13637,pitt201008100004,FCUVjQf762no86Uzcbv1Tg
13638,pitt201008090017,FCUVjQf762no86Uzcbv1Tg
13639,pitt201008090009,FCUVjQf762no86Uzcbv1Tg
13640,pitt200710160001,b11JJ7UdR-XxMFYNTnLUaQ
13641,pitt201701090003,X6Ld6HChDrQN_4X6V_7VQQ
13642,pitt201402280002,F4k0RVMbEPfo5a372q-m8g
13643,pitt199903100005,-s3nJbZRXLMSpwud22iIPA
13644,pitt201204300005,-s3nJbZRXLMSpwud22iIPA
13645,pitt201310150003,_BVsHMWSF83bxakE9eTmhw
13646,pitt6442,nZDIrGshkfLZf6ImQtAasQ
13647,pitt201506230005,zxfb_EWIjK2rzkSRIboTMA
13648,pitt200804240001,6OLwyulRuqgghzYBa2TabQ
13649,pitt201011190002,VG2Tu9i-ZOwTVlUktTGE9w
13650,pitt201012020005,L0d7r2zvjIaGCaj8fxJFRA
13651,pitt201011040005,B1dCyA21u1mG1bcrq9TTYg
13652,pitt200706060013,F5xKTQB4lFfwtUNDeaqEgQ
13653,pitt38976,K0MfmK34JuCO0kn9tdeSpA
13654,pitt201609120001,vSXum5CZEgnouVyPo5BTWA
13655,pitt201711030002,vSXum5CZEgnouVyPo5BTWA
13656,pitt201301170001,2Xbu_vMtwx9yvSlMKJB8yQ
13657,pitt201801030004,2Xbu_vMtwx9yvSlMKJB8yQ
13658,pitt43336,NYagmOZuL6Z_4Z1dafyXeQ
13659,pitt200901200003,C1gj-EqhSZ1BcCejDyV-fQ
13660,pitt35347,taAH3Id-hx60rwwXxUnuzQ
13661,pitt199910050004,O3w4-W1WsgAIm2BArkG5Qg
13662,pitt57868,1qmDaCGJTam1--pEIuvkbg
13663,pitt200906250002,X2f2s37_cFKo4xpzGFqk1w
13664,pitt46824,HnYIhqta4432AsqGBcSlfg
13665,pitt201203120001,HnYIhqta4432AsqGBcSlfg
13666,pitt53261,-httBl6DSZiUtDX4SQWtag
13667,pitt201012140008,3rMAVqvhL8xxaWbquAzYLQ
13668,pitt201201180006,3rMAVqvhL8xxaWbquAzYLQ
13669,pitt51427,QLRn67HoGCqi4Dqo2YaJvA
13670,pitt200901090004,tIjoGxi2r6QvREucvQwZpA
13671,pitt201012140007,k-zdOw1KYrwEMoud1MhFSQ
13672,pitt201012220003,VpWnPFn2LAhsK2wUU-8M6g
13673,pitt201012130001,w1s-nOkqgo__sPZAZO9fRQ
13674,pitt201511020008,ocZv9DHZaf9tkJyzxL5tbg
13675,pitt200701050004,jkJuwGa227qpQjT34TrECQ
13676,pitt200001120017,S_VoH2qPxjm5l3MeuCgunw
13677,pitt201506120003,S_VoH2qPxjm5l3MeuCgunw
13678,pitt200801030012,63iOXcDVSr8Jm0C8mjzo6g
13679,pitt201606090001,63iOXcDVSr8Jm0C8mjzo6g
13680,pitt201006070013,rsFAIWdhhE7VhfWQlexmZA
13681,pitt200301160008,IbbvDkXJIPBYhe7ZioYPCg
13682,pitt201012300004,v2gPWZrBYvD6m78fu4mnCA
13683,pitt201010190005,7ULRdJfVo2-Og5ZoGOECFg
13684,pitt200902200001,J-PO-qnU-Cz_uh7APKDt-g
13685,pitt200609080003,yBbCHtd6Vh5pQ5B1MJaxMw
13686,pitt53168,nuMmehPFS5kI1_C9bBlK5A
13687,pitt200701190002,HYwbHY-srAOoH-t337DpMw
13688,pitt201403180001,lNuedAMNPFROMiI0YRTCAw
13689,pitt201012030004,j-5O-Ehd2eaCHYgmTSfoRw
13690,pitt200709060003,RUxAdd3mmNkejoTAX2YIDw
13691,pitt200907290001,Cf0iV72DTqR0ggBje2d0sg
13692,pitt201206220002,mpVeUxAW5zY3rrbdNFeDgg
13693,pitt200801110002,wNnPxpAOCBk2N1KTJ2PDCw
13694,pitt201109190002,wNnPxpAOCBk2N1KTJ2PDCw
13695,pitt201205310010,B-n5YjebVdvt3vl70OGsRw
13696,pitt201101110003,XItYW5ul3OW_AqpT2nDbBQ
13697,pitt31216,Uh6EhbFKgQlhVpfvnqsfHA
13698,pitt200306020001,dw0y95zD-ODAavckvGPP9A
13699,pitt200701220003,VN-U7_jmLOcc5QINTlK5zA
13700,pitt200401140003,vG2NBRTfk9qmbTn0bhqsHQ
13701,pitt200910270002,0OkfU0vDBprsIEd5hWuhAQ
13702,pitt201511020006,7KB_fvSCGJQfq0rFl4_ecg
13703,pitt201101190004,ZkzutF0P_u0C0yTulwaHkA
13704,pitt201601110002,ZkzutF0P_u0C0yTulwaHkA
13705,pitt10187,x_c-KatYu_utcgl_n0LAbg
13706,pitt200705040005,WPRLdtddBtD-jfVYQFvOhQ
13707,pitt43193,_-W_hRQRDEqVdO1WKGa-DQ
13708,pitt200801110001,BtcxknU-6axQwOhXvv9xkQ
13709,pitt201101280003,BtcxknU-6axQwOhXvv9xkQ
13710,pitt200907270001,AyH8VVj9CvGRCoCVsk-N5g
13711,pitt51224,GlU3S2Dek9ITkpj9FZQ51g
13712,pitt2099,JpU4vB4twBCe73VN-S7ARA
13713,pitt200508290004,P_Sv7-nv4FhrfS8Byldnfg
13714,pitt50518,3n_s_8CndMK7jfZsPK2INg
13715,pitt201112130001,H9OjeHsGra2utILaHwJfGw
13716,pitt201401230004,MLO4wBnTU0UoOZufxZfERQ
13717,pitt201101240004,Fozo0B-y42EhRMomR0K5vQ
13718,pitt200502090004,e_wiw1wi4MKm2Wnk08xiGw
13719,pitt201311290014,EUUpbLQ2_PvQ7E7yXAnHrQ
13720,pitt201311290014,gndb2XMDHYI5OEDvwEKwaQ
13721,pitt201510070006,h9jF_8nSI8uYU7aTIkaW5Q
13722,pitt201206040001,JacuuWTDI4EU5-t7G6OIFw
13723,pitt201606090002,wYPC1tpniUHEnttZkC9MiQ
13724,pitt200102270001,JDF6Y7EBs8wf6LuydDIoJA
13725,pitt201101200001,S9kueVeCoWHSO5TNjpHlcw
13726,pitt200605190002,LyHrSHOVuPILZgVi3iiFvg
13727,pitt201101250002,BAtL1yfd_C54_2nf-C9y0g
13728,pitt200202210004,ZVWSOxlmz1yJfbZaJwYOug
13729,pitt201001060006,ccQ2AHvvPlV4_A2-rjH1uw
13730,pitt201001060006,ccQ2AHvvPlV4_A2-rjH1uw
13731,pitt12038,4dsyUgQ-kg1NoPe11XgKgQ
13732,pitt201001210002,dWkPcRiiEW97RwGhFZ3H5A
13733,pitt201501050001,dWkPcRiiEW97RwGhFZ3H5A
13734,pitt46671,7l5t7Iw3qauVoSSrM6jm9g
13735,pitt200803260003,-Seesl064xCp_FRlG35dbQ
13736,pitt201303260002,gxi-tnX_ze-VTYAVSyvEpA
13737,pitt200907210023,Lyn5sYu1rfxdmntbaOoZJg
13738,pitt200907210007,Lyn5sYu1rfxdmntbaOoZJg
13739,pitt53169,6z3WwQn7ZpFtZqldwK3LTw
13740,pitt201101070002,88wGoNiuZlUxpyeUhwb5hQ
13741,pitt200902200004,geVM8YqBzb_8kXR2Z0YsCA
13742,pitt200901290001,GV5jI4xbBLNiqujLIFrcuw
13743,pitt201101070003,LhfKAGpQ12pgvQRqg-2wmw
13744,pitt200804180002,3nR6JE3hD-D-Fhzr10_k7g
13745,pitt201501300002,3nR6JE3hD-D-Fhzr10_k7g
13746,pitt201711140001,3nR6JE3hD-D-Fhzr10_k7g
13747,pitt201211050009,59h0SyMyfMoQ988sEsjfEQ
13748,pitt201611040001,DOpLVB7gtEnGg68dsua94g
13749,pitt36405,qRzXgxmSugdqmPMGYm8QTA
13750,pitt201406060001,qRzXgxmSugdqmPMGYm8QTA
13751,pitt201411180007,C-88Y8Eydcq9OY3cek--ug
13752,pitt200804020001,WQtacDLMzqmWC4Ks6cMyFQ
13753,pitt201301230006,WQtacDLMzqmWC4Ks6cMyFQ
13754,pitt199904050002,Pwtkf5StWH4O7EsFk_Fq_Q
13755,pitt8459,7SLdPD6ve1hhrrN_sMH7Fw
13756,pitt10570,WWBuvfN40nH0uCl563pi-w
13757,pitt200703050003,Bg8xZT4-NsYLYd-WPIhgXw
13758,pitt201510290016,IKA-wA459qPdRh7Bgl90ow
13759,pitt200710110001,uNhx-gv8diJ-gmpT84A38Q
13760,pitt200905070002,gkeGCryFC7z2vlFSDdKH0g
13761,pitt200910070004,thCqq5IrLTZzb5FbYm-6DQ
13762,pitt200905060001,ZJdOOIubTizd1eqECkeK-Q
13763,pitt201201110003,Z5DCk0Mg4eIUsKO9F8DdVg
13764,pitt201505080004,_ucDskZqK5w1QHkoA_nlRw
13765,pitt201102110008,a9BXaz5Dqzm2qXVYAEbKlg
13766,pitt201003310001,SLjVCw1XCU9mLgD7yNeHqA
13767,pitt201003050001,HI6af2H4gZyXszxfYsuloQ
13768,pitt200312010001,AMGe9WK6bxiEkTYNj_cx0w
13769,pitt201102110003,yednPCeCKT2eQWtv5wd7Lg
13770,pitt201701270006,yednPCeCKT2eQWtv5wd7Lg
13771,pitt200903100008,n_knxbqwchwrpp1cZ8AZSw
13772,pitt201411120002,ldGnkfXjRNAxRP9cizgr0Q
13773,pitt201308230002,rrysQBMgpCqhDZuM34vvwg
13774,pitt200811210006,TgIglalYS9r2Sy6a-TCc2g
13775,pitt200804150001,WPlanDoQbwZGEB2CmjAU8A
13776,pitt200702140003,3nDxqHvf7L5AdEAAeMaQAg
13777,pitt57756,0xxW5PmeFV1MWkvDwU7XaQ
13778,pitt201102240002,1DSEqxx6wxF2zwpPDBwtOg
13779,pitt42055,HxCwoHzTLzNWjazHs_9O0w
13780,pitt201705040004,k2wKGAnlSb4n5WT694GcTA
13781,pitt201602010013,nVqOTTfDiu12xsQtFTO7_w
13782,pitt201006300002,o2UAUbXSNRrqleXtSMLniA
13783,pitt201602010013,OHuo-yqHdtJMAnkNLyp34g
13784,pitt57497,i89LUWwUFV4d4lSbvE-p0g
13785,pitt44354,yGfmwUKrZG4O2eNXP2JS1g
13786,pitt200612050003,o_V0HU7HGfmUZ4PD57CN1A
13787,pitt201102160001,DnAVDeL9Iz0532YLYu04Tw
13788,pitt201010260002,4jswtizEiT3-ZMauIzWXxg
13789,pitt200801140001,SHiJlYdxQmJur3i-gLf9MQ
13790,pitt201310090005,SHiJlYdxQmJur3i-gLf9MQ
13791,pitt51549,2f90tMt0SFkwBJ6exobY3Q
13792,pitt200912080007,2UCXCbv7qaO3d8FfQd4Ing
13793,pitt10957,mPR5tFpraetedNPDACwn4A
13794,pitt200910070021,oHZ9uCVNTqQpCw54eBNO2Q
13795,pitt45651,WthUXmfVevQPMZ_LB2-q-A
13796,pitt200701180002,3TrY8CpsnvnTTYigx2R4yg
13797,pitt201508270006,3TrY8CpsnvnTTYigx2R4yg
13798,pitt200803070008,CD_ExwWCwGjxWYagfDBnbw
13799,pitt200702060002,KLfGPkaaL4fV0_Dk0ZWchQ
13800,pitt200807220004,ju3wDAy8lWNAgS6rgsHmNA
13801,pitt201201090001,M-P129OlcSg_mxf8fK9ZWA
13802,pitt200803200001,MnveklSsns2LyYj4Mrx84g
13803,pitt201103100005,J1vEp4AZTPZvdxG9A-u1_w
13804,pitt201509170003,7hlICFMky5fPFxeYRgg__w
13805,pitt200804150006,AtMx_q5Uok82I5HtQNDd0Q
13806,pitt36425,ENcFskQBkRciPCULZrqTzg
13807,pitt201103110003,5ajN6YAEDyrX52UU2AKvbQ
13808,pitt201504020001,mPoRkgDfkap_cwigLmRwxg
13809,pitt56685,SvCjBtbN1cKElDKPTw9dOA
13810,pitt200705010002,6KnKTl4h-RjZfVjmrVyodQ
13811,pitt201109150003,2-Y-kNEbrP_m1U9Hc2xH7A
13812,pitt201210110003,qfBp53c7Z2DpqUrGhV80zg
13813,pitt200806030003,fYqr99HXATERIGXQmjSgmw
13814,pitt200907010002,mEnJaayTlrP1WYPBWNhkUg
13815,pitt57265,uQvGeb0hMeNRQu6oJv0k2A
13816,pitt201103100007,X9KOQUXiEH94QDpgeRofyg
13817,pitt201502200001,X9KOQUXiEH94QDpgeRofyg
13818,pitt200612070001,aY8xiGLpTjIkz6FAJbCy7A
13819,pitt200710310001,6tdkFaMnTfDCiPG97qKVHA
